ticker,bench,events_total,events_pre_total,events_intra_total,events_post_total,blue_any_rate,blue_hard_rate,blue_soft_rate,ark_any_rate,ark_hard_rate,ark_soft_rate,print_any_rate,print_hard_rate,print_soft_rate,open_any_rate,open_hard_rate,open_soft_rate,global_any_rate,global_hard_rate,global_soft_rate,intra_any_rate,intra_hard_rate,intra_soft_rate,post_any_rate,post_hard_rate,post_soft_rate,corr,beta,sigma
SOFI,SPY,125,65,60,0,0.4307692307692308,0.3384615384615385,0.09230769230769231,0.676923076923077,0.5692307692307692,0.1076923076923077,0.2923076923076923,0.046153846153846156,0.24615384615384617,0.5846153846153846,0.09230769230769231,0.49230769230769234,0.8615384615384616,0.6,0.26153846153846155,0.0,0.0,0.0,,,,0.92,3.48,1.74
SOFX,QQQ,127,65,62,0,0.26153846153846155,0.13846153846153847,0.12307692307692308,0.5692307692307692,0.4,0.16923076923076924,0.24615384615384617,0.0,0.24615384615384617,0.6307692307692307,0.12307692307692308,0.5076923076923077,0.8461538461538461,0.4461538461538462,0.4,0.0,0.0,0.0,,,,0.92,4.56,3.54
SOLS,SPY,17,9,8,0,0.1111111111111111,0.0,0.1111111111111111,0.5555555555555556,0.2222222222222222,0.3333333333333333,0.5555555555555556,0.0,0.5555555555555556,0.5555555555555556,0.1111111111111111,0.4444444444444444,0.8888888888888888,0.3333333333333333,0.5555555555555556,0.0,0.0,0.0,,,,0.66,2.6,2.36
SOLT,QQQ,128,65,63,0,0.3230769230769231,0.2153846153846154,0.1076923076923077,0.5230769230769231,0.38461538461538464,0.13846153846153847,0.18461538461538463,0.0,0.18461538461538463,0.3384615384615385,0.046153846153846156,0.2923076923076923,0.5692307692307692,0.38461538461538464,0.18461538461538463,0.0,0.0,0.0,,,,0.74,7.57,6.23
SOLV,IWM,55,12,43,0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.25,0.16666666666666666,0.08333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,,,,0.53,0.27,0.66
SOLZ,QQQ,123,65,58,0,0.2,0.12307692307692308,0.07692307692307693,0.4307692307692308,0.3076923076923077,0.12307692307692308,0.15384615384615385,0.015384615384615385,0.13846153846153847,0.3384615384615385,0.046153846153846156,0.2923076923076923,0.47692307692307695,0.3076923076923077,0.16923076923076924,0.0,0.0,0.0,,,,0.73,3.84,3.13
SON,IWM,73,22,51,0,0.0,0.0,0.0,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.13636363636363635,0.045454545454545456,0.5454545454545454,0.36363636363636365,0.18181818181818182,0.5909090909090909,0.45454545454545453,0.13636363636363635,0.0,0.0,0.0,,,,0.7,0.4,0.58
SONO,IWM,93,36,57,0,0.0,0.0,0.0,0.3888888888888889,0.25,0.1388888888888889,0.3333333333333333,0.1388888888888889,0.19444444444444445,0.6944444444444444,0.4166666666666667,0.2777777777777778,0.7777777777777778,0.4722222222222222,0.3055555555555556,0.0,0.0,0.0,,,,0.91,1.18,1.11
SONY,IWM,104,59,45,0,0.0847457627118644,0.06779661016949153,0.01694915254237288,0.3050847457627119,0.1864406779661017,0.11864406779661017,0.1864406779661017,0.05084745762711865,0.13559322033898305,0.23728813559322035,0.1694915254237288,0.06779661016949153,0.3728813559322034,0.1864406779661017,0.1864406779661017,0.0,0.0,0.0,,,,0.59,0.83,1.74
SOUN,IWM,125,65,60,0,0.3384615384615385,0.18461538461538463,0.15384615384615385,0.6307692307692307,0.5076923076923077,0.12307692307692308,0.26153846153846155,0.046153846153846156,0.2153846153846154,0.5846153846153846,0.15384615384615385,0.4307692307692308,0.8615384615384616,0.5384615384615384,0.3230769230769231,0.0,0.0,0.0,,,,0.9,2.99,2.16
SOUX,IWM,124,65,59,0,0.06153846153846154,0.0,0.06153846153846154,0.36923076923076925,0.13846153846153847,0.23076923076923078,0.27692307692307694,0.015384615384615385,0.26153846153846155,0.5230769230769231,0.046153846153846156,0.47692307692307695,0.7076923076923077,0.16923076923076924,0.5384615384615384,0.0,0.0,0.0,,,,0.91,6.53,4.59
SOXL,QQQ,125,65,60,0,0.49230769230769234,0.38461538461538464,0.1076923076923077,0.6,0.5538461538461539,0.046153846153846156,0.18461538461538463,0.03076923076923077,0.15384615384615385,0.3230769230769231,0.03076923076923077,0.2923076923076923,0.6461538461538462,0.5538461538461539,0.09230769230769231,0.0,0.0,0.0,,,,0.94,5.63,4.1
SOXQ,QQQ,93,45,48,0,0.022222222222222223,0.0,0.022222222222222223,0.13333333333333333,0.08888888888888889,0.044444444444444446,0.2,0.06666666666666667,0.13333333333333333,0.2222222222222222,0.15555555555555556,0.06666666666666667,0.37777777777777777,0.2,0.17777777777777778,0.0,0.0,0.0,,,,0.94,1.9,1.42
SOXX,QQQ,116,64,52,0,0.25,0.171875,0.078125,0.515625,0.46875,0.046875,0.171875,0.0625,0.109375,0.3125,0.234375,0.078125,0.59375,0.5,0.09375,0.0,0.0,0.0,,,,0.93,1.87,1.38
SOYB,SPY,43,31,12,0,0.0,0.0,0.0,0.1935483870967742,0.12903225806451613,0.06451612903225806,0.1935483870967742,0.06451612903225806,0.12903225806451613,0.22580645161290322,0.12903225806451613,0.0967741935483871,0.3870967741935484,0.25806451612903225,0.12903225806451613,0.0,0.0,0.0,,,,0.16,0.19,0.48
SPAB,SPY,68,20,48,0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.0,0.05,0.1,0.1,0.0,0.1,0.05,0.05,0.0,0.0,0.0,,,,0.38,0.16,0.16
SPB,IWM,21,2,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.65,0.66,1.49
SPDN,IWM,104,59,45,0,0.0,0.0,0.0,0.2033898305084746,0.13559322033898305,0.06779661016949153,0.11864406779661017,0.05084745762711865,0.06779661016949153,0.4576271186440678,0.288135593220339,0.1694915254237288,0.5423728813559322,0.3389830508474576,0.2033898305084746,0.0,0.0,0.0,,,,-0.94,-0.55,0.45
SPDW,SPY,67,27,40,0,0.0,0.0,0.0,0.2222222222222222,0.14814814814814814,0.07407407407407407,0.3333333333333333,0.0,0.3333333333333333,0.5185185185185185,0.37037037037037035,0.14814814814814814,0.5555555555555556,0.25925925925925924,0.2962962962962963,0.0,0.0,0.0,,,,0.92,0.98,0.48
SPEM,IWM,71,24,47,0,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,0.0,0.20833333333333334,0.0,0.20833333333333334,0.3333333333333333,0.125,0.20833333333333334,0.4166666666666667,0.125,0.2916666666666667,0.0,0.0,0.0,,,,0.87,0.73,0.69
SPEU,QQQ,22,7,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.0,0.42857142857142855,0.0,0.0,0.0,,,,0.84,0.65,0.49
SPG,IWM,83,25,58,0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.04,0.04,0.36,0.24,0.12,0.36,0.2,0.16,0.0,0.0,0.0,,,,0.42,0.25,0.43
SPGI,XLF,70,25,45,0,0.04,0.0,0.04,0.16,0.08,0.08,0.16,0.04,0.12,0.48,0.24,0.24,0.52,0.28,0.24,0.0,0.0,0.0,,,,0.67,1.1,0.61
SPGP,IWM,41,12,29,0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.25,0.08333333333333333,0.16666666666666666,0.25,0.08333333333333333,0.16666666666666666,0.0,0.0,0.0,,,,0.95,0.6,0.49
SPHB,QQQ,60,17,43,0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.058823529411764705,0.0,0.17647058823529413,0.17647058823529413,0.0,0.17647058823529413,0.17647058823529413,0.0,0.0,0.0,0.0,,,,0.96,1.34,0.85
SPHD,IWM,125,63,62,0,0.031746031746031744,0.031746031746031744,0.0,0.19047619047619047,0.07936507936507936,0.1111111111111111,0.09523809523809523,0.047619047619047616,0.047619047619047616,0.3333333333333333,0.14285714285714285,0.19047619047619047,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,,,,0.56,0.26,0.24
SPHQ,SPY,79,30,49,0,0.0,0.0,0.0,0.03333333333333333,0.0,0.03333333333333333,0.23333333333333334,0.06666666666666667,0.16666666666666666,0.4,0.2,0.2,0.43333333333333335,0.16666666666666666,0.26666666666666666,0.0,0.0,0.0,,,,0.91,0.63,0.32
SPHR,IWM,91,43,48,0,0.0,0.0,0.0,0.37209302325581395,0.13953488372093023,0.23255813953488372,0.3953488372093023,0.18604651162790697,0.20930232558139536,0.6976744186046512,0.5348837209302325,0.16279069767441862,0.9069767441860465,0.5116279069767442,0.3953488372093023,0.0,0.0,0.0,,,,0.77,0.85,0.97
SPHY,SPY,117,63,54,0,0.031746031746031744,0.015873015873015872,0.015873015873015872,0.15873015873015872,0.07936507936507936,0.07936507936507936,0.12698412698412698,0.031746031746031744,0.09523809523809523,0.30158730158730157,0.14285714285714285,0.15873015873015872,0.3492063492063492,0.19047619047619047,0.15873015873015872,0.0,0.0,0.0,,,,0.87,0.24,0.11
SPIB,SPY,82,29,53,0,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.034482758620689655,0.0,0.13793103448275862,0.06896551724137931,0.06896551724137931,0.13793103448275862,0.06896551724137931,0.06896551724137931,0.0,0.0,0.0,,,,0.56,0.12,0.12
SPIP,SPY,61,29,32,0,0.0,0.0,0.0,0.034482758620689655,0.0,0.034482758620689655,0.10344827586206896,0.034482758620689655,0.06896551724137931,0.1724137931034483,0.13793103448275862,0.034482758620689655,0.20689655172413793,0.10344827586206896,0.10344827586206896,0.0,0.0,0.0,,,,0.32,0.11,0.14
SPLB,SPY,59,17,42,0,0.0,0.0,0.0,0.058823529411764705,0.058823529411764705,0.0,0.058823529411764705,0.0,0.058823529411764705,0.17647058823529413,0.17647058823529413,0.0,0.23529411764705882,0.17647058823529413,0.058823529411764705,0.0,0.0,0.0,,,,0.47,0.52,0.35
SPLV,IWM,105,46,59,0,0.0,0.0,0.0,0.043478260869565216,0.0,0.043478260869565216,0.08695652173913043,0.06521739130434782,0.021739130434782608,0.2391304347826087,0.13043478260869565,0.10869565217391304,0.2826086956521739,0.15217391304347827,0.13043478260869565,0.0,0.0,0.0,,,,0.0,0.06,0.24
SPMD,IWM,65,23,42,0,0.0,0.0,0.0,0.043478260869565216,0.043478260869565216,0.0,0.21739130434782608,0.13043478260869565,0.08695652173913043,0.4782608695652174,0.34782608695652173,0.13043478260869565,0.5217391304347826,0.34782608695652173,0.17391304347826086,0.0,0.0,0.0,,,,0.97,0.71,0.5
SPMO,QQQ,88,61,27,0,0.3442622950819672,0.2459016393442623,0.09836065573770492,0.8688524590163934,0.8032786885245902,0.06557377049180328,0.5245901639344263,0.3114754098360656,0.21311475409836064,0.7377049180327869,0.6229508196721312,0.11475409836065574,0.9016393442622951,0.819672131147541,0.08196721311475409,0.0,0.0,0.0,,,,0.97,0.93,0.6
SPNS,SPY,88,45,43,0,0.0,0.0,0.0,0.2,0.1111111111111111,0.08888888888888889,0.13333333333333333,0.022222222222222223,0.1111111111111111,0.15555555555555556,0.1111111111111111,0.044444444444444446,0.3111111111111111,0.15555555555555556,0.15555555555555556,0.0,0.0,0.0,,,,0.56,0.12,0.11
SPNT,XLF,43,8,35,0,0.0,0.0,0.0,0.25,0.0,0.25,0.375,0.125,0.25,0.75,0.625,0.125,0.75,0.375,0.375,0.0,0.0,0.0,,,,0.36,0.26,0.77
SPOK,KWEB,24,10,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.0,,,,-0.02,0.0,1.07
SPOT,SPY,106,55,51,0,0.21818181818181817,0.18181818181818182,0.03636363636363636,0.43636363636363634,0.38181818181818183,0.05454545454545454,0.2727272727272727,0.10909090909090909,0.16363636363636364,0.5818181818181818,0.4,0.18181818181818182,0.7636363636363637,0.5818181818181818,0.18181818181818182,0.0,0.0,0.0,,,,0.76,0.8,0.99
SPPP,QQQ,82,47,35,0,0.02127659574468085,0.0,0.02127659574468085,0.3191489361702128,0.1702127659574468,0.14893617021276595,0.19148936170212766,0.10638297872340426,0.0851063829787234,0.2765957446808511,0.19148936170212766,0.0851063829787234,0.3617021276595745,0.19148936170212766,0.1702127659574468,0.0,0.0,0.0,,,,0.3,0.58,1.61
SPR,SPY,62,24,38,0,0.0,0.0,0.0,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.4166666666666667,0.08333333333333333,0.3333333333333333,0.625,0.375,0.25,0.7083333333333334,0.375,0.3333333333333333,0.0,0.0,0.0,,,,0.81,0.81,0.72
SPRE,IWM,38,11,27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.18181818181818182,0.0,0.18181818181818182,0.18181818181818182,0.0,0.0,0.0,0.0,,,,0.74,0.36,0.35
SPRX,QQQ,72,41,31,0,0.0,0.0,0.0,0.1951219512195122,0.04878048780487805,0.14634146341463414,0.34146341463414637,0.04878048780487805,0.2926829268292683,0.43902439024390244,0.14634146341463414,0.2926829268292683,0.5121951219512195,0.12195121951219512,0.3902439024390244,0.0,0.0,0.0,,,,0.95,2.09,1.61
SPRY,IWM,94,47,47,0,0.0,0.0,0.0,0.5531914893617021,0.3617021276595745,0.19148936170212766,0.5531914893617021,0.2978723404255319,0.2553191489361702,0.6808510638297872,0.5106382978723404,0.1702127659574468,0.8936170212765957,0.574468085106383,0.3191489361702128,0.0,0.0,0.0,,,,0.59,0.81,1.76
SPSB,SPY,80,27,53,0,0.0,0.0,0.0,0.0,0.0,0.0,0.07407407407407407,0.037037037037037035,0.037037037037037035,0.1111111111111111,0.037037037037037035,0.07407407407407407,0.14814814814814814,0.037037037037037035,0.1111111111111111,0.0,0.0,0.0,,,,0.66,0.07,0.05
SPSC,SPY,27,4,23,0,0.0,0.0,0.0,0.25,0.0,0.25,0.5,0.0,0.5,0.75,0.75,0.0,0.75,0.0,0.75,0.0,0.0,0.0,,,,0.77,1.47,3.64
SPSK,IWM,53,14,39,0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.07142857142857142,0.0,0.21428571428571427,0.07142857142857142,0.14285714285714285,0.21428571428571427,0.07142857142857142,0.14285714285714285,0.0,0.0,0.0,,,,0.16,0.07,0.21
SPSM,IWM,55,23,32,0,0.0,0.0,0.0,0.391304347826087,0.21739130434782608,0.17391304347826086,0.391304347826087,0.17391304347826086,0.21739130434782608,0.5652173913043478,0.2608695652173913,0.30434782608695654,0.6956521739130435,0.43478260869565216,0.2608695652173913,0.0,0.0,0.0,,,,0.99,0.92,0.56
SPT,IWM,90,44,46,0,0.0,0.0,0.0,0.3409090909090909,0.11363636363636363,0.22727272727272727,0.5227272727272727,0.20454545454545456,0.3181818181818182,0.6818181818181818,0.4772727272727273,0.20454545454545456,0.8409090909090909,0.3409090909090909,0.5,0.0,0.0,0.0,,,,0.8,0.9,1.29
SPTI,SPY,105,57,48,0,0.0,0.0,0.0,0.10526315789473684,0.05263157894736842,0.05263157894736842,0.07017543859649122,0.03508771929824561,0.03508771929824561,0.19298245614035087,0.07017543859649122,0.12280701754385964,0.2807017543859649,0.12280701754385964,0.15789473684210525,0.0,0.0,0.0,,,,0.29,0.05,0.14
SPTL,SPY,103,59,44,0,0.0,0.0,0.0,0.1864406779661017,0.11864406779661017,0.06779661016949153,0.0847457627118644,0.01694915254237288,0.06779661016949153,0.2542372881355932,0.15254237288135594,0.1016949152542373,0.3389830508474576,0.1864406779661017,0.15254237288135594,0.0,0.0,0.0,,,,0.23,0.26,0.37
SPTM,SPY,13,11,2,0,0.09090909090909091,0.0,0.09090909090909091,0.2727272727272727,0.18181818181818182,0.09090909090909091,0.9090909090909091,0.6363636363636364,0.2727272727272727,1.0,1.0,0.0,1.0,0.8181818181818182,0.18181818181818182,0.0,0.0,0.0,,,,1.0,1.03,0.45
SPTS,SPY,75,34,41,0,0.0,0.0,0.0,0.0,0.0,0.0,0.029411764705882353,0.0,0.029411764705882353,0.029411764705882353,0.0,0.029411764705882353,0.058823529411764705,0.0,0.058823529411764705,0.0,0.0,0.0,,,,0.09,0.02,0.07
SPUS,SPY,99,60,39,0,0.21666666666666667,0.06666666666666667,0.15,0.7833333333333333,0.35,0.43333333333333335,0.75,0.2,0.55,0.8,0.2833333333333333,0.5166666666666667,0.9333333333333333,0.4166666666666667,0.5166666666666667,0.0,0.0,0.0,,,,0.98,1.28,0.55
SPUU,SPY,35,24,11,0,0.0,0.0,0.0,0.125,0.08333333333333333,0.041666666666666664,0.125,0.0,0.125,0.25,0.125,0.125,0.3333333333333333,0.125,0.20833333333333334,0.0,0.0,0.0,,,,1.0,1.94,0.87
SPWO,SPY,14,7,7,0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.0,0.5714285714285714,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0,0.8571428571428571,0.5714285714285714,0.2857142857142857,0.0,0.0,0.0,,,,0.8,1.21,0.83
SPXC,SPY,41,6,35,0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.0,0.3333333333333333,0.5,0.16666666666666666,0.3333333333333333,0.5,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,,,,0.84,1.13,0.84
SPXL,SPY,122,65,57,0,0.35384615384615387,0.24615384615384617,0.1076923076923077,0.5846153846153846,0.46153846153846156,0.12307692307692308,0.2,0.03076923076923077,0.16923076923076924,0.3076923076923077,0.16923076923076924,0.13846153846153847,0.6461538461538462,0.46153846153846156,0.18461538461538463,0.0,0.0,0.0,,,,1.0,2.95,1.31
SPXU,IWM,114,64,50,0,0.171875,0.09375,0.078125,0.5625,0.46875,0.09375,0.171875,0.078125,0.09375,0.359375,0.171875,0.1875,0.6875,0.484375,0.203125,0.0,0.0,0.0,,,,-0.93,-1.59,1.3
SPY,QQQ,100,56,44,0,0.10714285714285714,0.07142857142857142,0.03571428571428571,0.35714285714285715,0.32142857142857145,0.03571428571428571,0.16071428571428573,0.14285714285714285,0.017857142857142856,0.35714285714285715,0.25,0.10714285714285714,0.48214285714285715,0.39285714285714285,0.08928571428571429,0.0,0.0,0.0,,,,0.99,0.72,0.44
SPYD,IWM,119,61,58,0,0.01639344262295082,0.0,0.01639344262295082,0.21311475409836064,0.06557377049180328,0.14754098360655737,0.09836065573770492,0.01639344262295082,0.08196721311475409,0.32786885245901637,0.21311475409836064,0.11475409836065574,0.4262295081967213,0.18032786885245902,0.2459016393442623,0.0,0.0,0.0,,,,0.79,0.4,0.29
SPYG,SPY,101,57,44,0,0.24561403508771928,0.17543859649122806,0.07017543859649122,0.49122807017543857,0.3684210526315789,0.12280701754385964,0.2807017543859649,0.08771929824561403,0.19298245614035087,0.42105263157894735,0.3157894736842105,0.10526315789473684,0.7719298245614035,0.5263157894736842,0.24561403508771928,0.0,0.0,0.0,,,,0.99,1.39,0.62
SPYI,SPY,94,59,35,0,0.0847457627118644,0.03389830508474576,0.05084745762711865,0.6101694915254238,0.4576271186440678,0.15254237288135594,0.4067796610169492,0.1694915254237288,0.23728813559322035,0.423728813559322,0.23728813559322035,0.1864406779661017,0.6101694915254238,0.4745762711864407,0.13559322033898305,0.0,0.0,0.0,,,,0.99,0.77,0.35
SPYM,SPY,15,13,2,0,0.23076923076923078,0.23076923076923078,0.0,0.8461538461538461,0.8461538461538461,0.0,0.8461538461538461,0.8461538461538461,0.0,0.8461538461538461,0.8461538461538461,0.0,0.8461538461538461,0.8461538461538461,0.0,0.0,0.0,0.0,,,,1.0,1.0,0.44
SPYT,QQQ,47,30,17,0,0.0,0.0,0.0,0.1,0.0,0.1,0.23333333333333334,0.0,0.23333333333333334,0.4,0.2,0.2,0.43333333333333335,0.06666666666666667,0.36666666666666664,0.0,0.0,0.0,,,,0.89,0.61,0.38
SPYU,SPY,122,65,57,0,0.2153846153846154,0.1076923076923077,0.1076923076923077,0.5538461538461539,0.36923076923076925,0.18461538461538463,0.23076923076923078,0.046153846153846156,0.18461538461538463,0.3230769230769231,0.13846153846153847,0.18461538461538463,0.6153846153846154,0.38461538461538464,0.23076923076923078,0.0,0.0,0.0,,,,1.0,3.98,1.74
SPYV,SPY,82,35,47,0,0.0,0.0,0.0,0.14285714285714285,0.08571428571428572,0.05714285714285714,0.2571428571428571,0.08571428571428572,0.17142857142857143,0.2857142857142857,0.2571428571428571,0.02857142857142857,0.3142857142857143,0.14285714285714285,0.17142857142857143,0.0,0.0,0.0,,,,0.95,0.61,0.28
SPYX,SPY,15,10,5,0,0.1,0.0,0.1,0.2,0.0,0.2,0.8,0.4,0.4,0.9,0.9,0.0,0.9,0.5,0.4,0.0,0.0,0.0,,,,1.0,1.02,0.45
SQM,IWM,116,63,53,0,0.06349206349206349,0.047619047619047616,0.015873015873015872,0.4444444444444444,0.25396825396825395,0.19047619047619047,0.30158730158730157,0.06349206349206349,0.23809523809523808,0.47619047619047616,0.2857142857142857,0.19047619047619047,0.6349206349206349,0.36507936507936506,0.2698412698412698,0.0,0.0,0.0,,,,0.79,1.74,1.92
SQQQ,IWM,120,65,55,0,0.38461538461538464,0.3384615384615385,0.046153846153846156,0.6,0.5230769230769231,0.07692307692307693,0.23076923076923078,0.07692307692307693,0.15384615384615385,0.3076923076923077,0.2,0.1076923076923077,0.6307692307692307,0.5230769230769231,0.1076923076923077,0.0,0.0,0.0,,,,-0.91,-2.09,1.9
SR,IWM,38,2,36,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,,,,0.46,0.29,0.55
SRAD,SPY,103,51,52,0,0.0196078431372549,0.0,0.0196078431372549,0.3333333333333333,0.09803921568627451,0.23529411764705882,0.47058823529411764,0.09803921568627451,0.37254901960784315,0.7058823529411765,0.2549019607843137,0.45098039215686275,0.8431372549019608,0.2549019607843137,0.5882352941176471,0.0,0.0,0.0,,,,0.81,1.1,0.99
SRE,XLE,61,12,49,0,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.4166666666666667,0.3333333333333333,0.08333333333333333,0.5,0.4166666666666667,0.08333333333333333,0.0,0.0,0.0,,,,0.46,0.25,0.61
SRET,IWM,34,23,11,0,0.0,0.0,0.0,0.043478260869565216,0.043478260869565216,0.0,0.043478260869565216,0.0,0.043478260869565216,0.08695652173913043,0.043478260869565216,0.043478260869565216,0.17391304347826086,0.08695652173913043,0.08695652173913043,0.0,0.0,0.0,,,,0.39,0.09,0.28
SRLN,QQQ,85,27,58,0,0.0,0.0,0.0,0.037037037037037035,0.037037037037037035,0.0,0.0,0.0,0.0,0.25925925925925924,0.037037037037037035,0.2222222222222222,0.2962962962962963,0.07407407407407407,0.2222222222222222,0.0,0.0,0.0,,,,0.85,0.09,0.06
SRPT,QQQ,57,30,27,0,0.23333333333333334,0.1,0.13333333333333333,0.7666666666666667,0.6333333333333333,0.13333333333333333,0.5666666666666667,0.4666666666666667,0.1,0.6333333333333333,0.5333333333333333,0.1,0.8666666666666667,0.7,0.16666666666666666,0.0,0.0,0.0,,,,0.62,0.8,4.93
SRRK,IWM,62,29,33,0,0.10344827586206896,0.06896551724137931,0.034482758620689655,0.6551724137931034,0.4482758620689655,0.20689655172413793,0.4827586206896552,0.1724137931034483,0.3103448275862069,0.7241379310344828,0.4482758620689655,0.27586206896551724,0.896551724137931,0.6551724137931034,0.2413793103448276,0.0,0.0,0.0,,,,0.55,0.79,3.25
SRTY,QQQ,125,65,60,0,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.5384615384615384,0.4,0.13846153846153847,0.12307692307692308,0.03076923076923077,0.09230769230769231,0.47692307692307695,0.16923076923076924,0.3076923076923077,0.7538461538461538,0.47692307692307695,0.27692307692307694,0.0,0.0,0.0,,,,-0.9,-2.84,1.99
SRV,QQQ,20,7,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.0,,,,0.32,0.18,0.51
SRVR,IWM,38,22,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3181818181818182,0.13636363636363635,0.18181818181818182,0.3181818181818182,0.13636363636363635,0.18181818181818182,0.0,0.0,0.0,,,,0.68,0.34,0.43
SSB,KRE,41,5,36,0,0.0,0.0,0.0,0.2,0.0,0.2,0.4,0.4,0.0,0.6,0.4,0.2,0.8,0.6,0.2,0.0,0.0,0.0,,,,0.94,0.96,0.56
SSD,IWM,41,13,28,0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.23076923076923078,0.15384615384615385,0.15384615384615385,0.0,0.23076923076923078,0.0,0.23076923076923078,0.0,0.0,0.0,,,,0.66,0.52,0.73
SSG,IWM,98,61,37,0,0.0,0.0,0.0,0.14754098360655737,0.08196721311475409,0.06557377049180328,0.22950819672131148,0.08196721311475409,0.14754098360655737,0.39344262295081966,0.18032786885245902,0.21311475409836064,0.47540983606557374,0.2459016393442623,0.22950819672131148,0.0,0.0,0.0,,,,-0.82,-2.51,2.63
SSK,QQQ,121,65,56,0,0.015384615384615385,0.0,0.015384615384615385,0.46153846153846156,0.23076923076923078,0.23076923076923078,0.18461538461538463,0.015384615384615385,0.16923076923076924,0.23076923076923078,0.07692307692307693,0.15384615384615385,0.49230769230769234,0.24615384615384617,0.24615384615384617,0.0,0.0,0.0,,,,0.74,3.88,3.01
